recording_id,topic,receive_start_s,end_s,source_median_hz,source_dt_p95_s
gait_20260909_154654_65c5ae680a24,/MOTION_INFO,55.0,60.0,20.000181201641688,0.05001560265
gait_20260909_154654_65c5ae680a24,/MOTION_INFO,60.0,65.0,19.999364820173312,0.0500211884
gait_20260909_154654_65c5ae680a24,/MOTION_INFO,65.0,70.0,19.999539610598163,0.0500318491
gait_20260909_154654_65c5ae680a24,/MOTION_INFO,70.0,75.0,19.999889600609407,0.0500300549
gait_20260909_154654_65c5ae680a24,/MOTION_INFO,75.0,80.0,20.00006440020737,0.0500177616
gait_20260909_154654_65c5ae680a24,/MOTION_INFO,80.0,85.0,19.999948000135202,0.05001042545
gait_20260909_154654_65c5ae680a24,/MOTION_INFO,85.0,90.0,20.000181201641688,0.05001763
gait_20260909_154654_65c5ae680a24,/MOTION_INFO,90.0,95.0,20.000181401645314,0.0500121327
gait_20260909_154654_65c5ae680a24,/MOTION_INFO,95.0,100.0,19.99977300257642,0.05001480145
gait_20260909_154654_65c5ae680a24,/MOTION_INFO,100.0,105.0,20.000064800209955,0.0500153836
gait_20260909_154654_65c5ae680a24,/MOTION_INFO,105.0,110.0,20.000181201641688,0.0500097112
gait_20260909_154654_65c5ae680a24,/MOTION_INFO,110.0,111.55142463600009,19.99965620590982,0.050009200649999995
gait_20260909_154654_65c5ae680a24,/STEER,0.0,5.0,12283.654141433994,1.0000815448
gait_20260909_154654_65c5ae680a24,/STEER,10.0,15.0,12342.936137648423,1.0000803935
gait_20260909_154654_65c5ae680a24,/STEER,15.0,20.0,12392.955843898328,1.0000808828
gait_20260909_154654_65c5ae680a24,/STEER,20.0,25.0,12307.46509295213,1.00008015695
gait_20260909_154654_65c5ae680a24,/STEER,25.0,30.0,12380.604544919928,1.0000806615
gait_20260909_154654_65c5ae680a24,/STEER,30.0,35.0,12339.280866711088,1.0000807765
gait_20260909_154654_65c5ae680a24,/STEER,35.0,40.0,12337.606257633894,1.00008067
gait_20260909_154654_65c5ae680a24,/STEER,40.0,45.0,12246.197555658968,1.5013773545000002
gait_20260909_154654_65c5ae680a24,/STEER,45.0,50.0,12326.96029486089,1.000655281
gait_20260909_154654_65c5ae680a24,/STEER,50.0,55.0,12335.39951275172,1.00008081055
gait_20260909_154654_65c5ae680a24,/rslidar_front/points,0.0,5.0,10.000104901100412,0.10008203975
gait_20260909_154654_65c5ae680a24,/rslidar_front/points,5.0,10.0,10.000009600009216,0.10007953650000001
gait_20260909_154654_65c5ae680a24,/rslidar_front/points,10.0,15.0,10.000009500009025,0.100763369
gait_20260909_154654_65c5ae680a24,/rslidar_front/points,15.0,20.0,10.003706473285417,0.10053348549999999
gait_20260909_154654_65c5ae680a24,/rslidar_front/points,20.0,25.0,10.00630777629602,0.1006030556
gait_20260909_154654_65c5ae680a24,/rslidar_front/points,25.0,30.0,10.001010952192102,0.10016653525000001
gait_20260909_154654_65c5ae680a24,/rslidar_front/points,30.0,35.0,10.00194112672417,0.10058033515
gait_20260909_154654_65c5ae680a24,/rslidar_front/points,35.0,40.0,10.00004530020521,0.1001402138
gait_20260909_154654_65c5ae680a24,/rslidar_front/points,40.0,45.0,9.999997600000576,0.10007892894999999
gait_20260909_154654_65c5ae680a24,/rslidar_front/points,45.0,50.0,10.000152602328711,0.1000926845
gait_20260909_154654_65c5ae680a24,/rslidar_front/points,50.0,55.0,9.999401585812096,0.1002568006
gait_20260909_154654_65c5ae680a24,/rslidar_front/points,55.0,60.0,10.000414817206618,0.1001485701
gait_20260909_154654_65c5ae680a24,/rslidar_front/points,60.0,65.0,9.999055939133507,0.1001092673
gait_20260909_154654_65c5ae680a24,/rslidar_front/points,65.0,70.0,10.00074870605188,0.10035619755
gait_20260909_154654_65c5ae680a24,/rslidar_front/points,70.0,75.0,9.999556569663918,0.10016628485
gait_20260909_154654_65c5ae680a24,/rslidar_front/points,75.0,80.0,9.99960431565723,0.1001094575
gait_20260909_154654_65c5ae680a24,/rslidar_front/points,80.0,85.0,9.99998570002045,0.10010442779999999
gait_20260909_154654_65c5ae680a24,/rslidar_front/points,85.0,90.0,9.99998570002045,0.100104451
gait_20260909_154654_65c5ae680a24,/rslidar_front/points,90.0,95.0,9.99998570002045,0.1000873566
gait_20260909_154654_65c5ae680a24,/rslidar_front/points,95.0,100.0,10.000009600009216,0.100087166
gait_20260909_154654_65c5ae680a24,/rslidar_front/points,100.0,105.0,10.000009600009216,0.1001090054
gait_20260909_154654_65c5ae680a24,/rslidar_front/points,105.0,110.0,9.999949950250498,0.100110054
gait_20260909_154654_65c5ae680a24,/rslidar_front/points,110.0,111.55142463600009,10.000104901100412,0.10001936
gait_20260909_154654_65c5ae680a24,/rslidar_rear/points,0.0,5.0,9.999914150737016,0.1001066566
gait_20260909_154654_65c5ae680a24,/rslidar_rear/points,5.0,10.0,10.00000955000912,0.10011036345
gait_20260909_154654_65c5ae680a24,/rslidar_rear/points,10.0,15.0,9.999794954204464,0.10039836175
gait_20260909_154654_65c5ae680a24,/rslidar_rear/points,15.0,20.0,10.002990694157738,0.10055041349999999
gait_20260909_154654_65c5ae680a24,/rslidar_rear/points,20.0,25.0,10.002513531625361,0.1007643702
gait_20260909_154654_65c5ae680a24,/rslidar_rear/points,25.0,30.0,10.000319510208351,0.10020053400000001
gait_20260909_154654_65c5ae680a24,/rslidar_rear/points,30.0,35.0,10.0052097126974,0.1005833152
gait_20260909_154654_65c5ae680a24,/rslidar_rear/points,35.0,40.0,10.00020030401209,0.10018827955000001
gait_20260909_154654_65c5ae680a24,/rslidar_rear/points,40.0,45.0,10.000104901100412,0.10009541500000001
gait_20260909_154654_65c5ae680a24,/rslidar_rear/points,45.0,50.0,9.999699509029753,0.1000840665
gait_20260909_154654_65c5ae680a24,/rslidar_rear/points,50.0,55.0,9.999842652475865,0.10016976585000001
gait_20260909_154654_65c5ae680a24,/rslidar_rear/points,55.0,60.0,10.00020030401209,0.10010910049999999
gait_20260909_154654_65c5ae680a24,/rslidar_rear/points,60.0,65.0,10.000104901100412,0.1001376152
gait_20260909_154654_65c5ae680a24,/rslidar_rear/points,65.0,70.0,9.999747256388096,0.1001748917
gait_20260909_154654_65c5ae680a24,/rslidar_rear/points,70.0,75.0,10.000748656044392,0.1000847217
gait_20260909_154654_65c5ae680a24,/rslidar_rear/points,75.0,80.0,10.000581833851093,0.1001600025
gait_20260909_154654_65c5ae680a24,/rslidar_rear/points,80.0,85.0,10.000104901100412,0.100085163
gait_20260909_154654_65c5ae680a24,/rslidar_rear/points,85.0,90.0,10.000104901100412,0.100107706
gait_20260909_154654_65c5ae680a24,/rslidar_rear/points,90.0,95.0,10.000009500009025,0.1000816347
gait_20260909_154654_65c5ae680a24,/rslidar_rear/points,95.0,100.0,10.000295658741152,0.1001131413
gait_20260909_154654_65c5ae680a24,/rslidar_rear/points,100.0,105.0,10.00020030401209,0.10010513115
gait_20260909_154654_65c5ae680a24,/rslidar_rear/points,105.0,110.0,10.000104901100412,0.1000669355
gait_20260909_154654_65c5ae680a24,/rslidar_rear/points,110.0,111.55142463600009,9.99998570002045,0.10004091259999999
gait_20260909_154856_5809460fe5ab,/HANDLE_STEER,15.0,20.0,12264.445984313772,1.00139555695
gait_20260909_154856_5809460fe5ab,/HANDLE_STEER,20.0,25.0,12344.155042587336,1.0000811641999998
gait_20260909_154856_5809460fe5ab,/HANDLE_STEER,25.0,30.0,12319.063751154914,1.0000797565
gait_20260909_154856_5809460fe5ab,/HANDLE_STEER,30.0,35.0,12350.9395977299,1.0000801480000001
gait_20260909_154856_5809460fe5ab,/HANDLE_STEER,35.0,40.0,12380.068090374498,1.0000815884
gait_20260909_154856_5809460fe5ab,/HANDLE_STEER,40.0,45.0,12344.459806438872,1.0000833784999998
gait_20260909_154856_5809460fe5ab,/HANDLE_STEER,45.0,50.0,12347.355813752483,1.000080746
gait_20260909_154856_5809460fe5ab,/HANDLE_STEER,50.0,55.0,12319.974374453303,1.0000817629999998
gait_20260909_154856_5809460fe5ab,/HANDLE_STEER,55.0,60.0,12351.09214532295,1.0000801975
gait_20260909_154856_5809460fe5ab,/HANDLE_STEER,60.0,65.0,12380.681185078802,1.000080234
gait_20260909_154856_5809460fe5ab,/HANDLE_STEER,65.0,70.0,12315.422603726645,1.00008162875
gait_20260909_154856_5809460fe5ab,/HANDLE_STEER,70.0,75.0,12350.024391298173,1.0000804289499998
gait_20260909_154856_5809460fe5ab,/HANDLE_STEER,75.0,80.0,12327.72011144259,1.0000787828000002
gait_20260909_154856_5809460fe5ab,/IMU,0.0,5.0,200.0,0.005
gait_20260909_154856_5809460fe5ab,/IMU,5.0,10.0,200.0,0.005
gait_20260909_154856_5809460fe5ab,/IMU,10.0,15.0,200.0,0.005
gait_20260909_154856_5809460fe5ab,/IMU,15.0,20.0,200.0,0.005
gait_20260909_154856_5809460fe5ab,/IMU,20.0,25.0,200.0,0.005
gait_20260909_154856_5809460fe5ab,/IMU,25.0,30.0,200.0,0.005
gait_20260909_154856_5809460fe5ab,/IMU,30.0,35.0,200.0,0.005
gait_20260909_154856_5809460fe5ab,/IMU,35.0,40.0,200.0,0.005
gait_20260909_154856_5809460fe5ab,/IMU,40.0,45.0,200.0,0.005
gait_20260909_154856_5809460fe5ab,/IMU,45.0,50.0,200.0,0.005
gait_20260909_154856_5809460fe5ab,/IMU,50.0,55.0,200.0,0.005
gait_20260909_154856_5809460fe5ab,/IMU,55.0,60.0,200.0,0.005
gait_20260909_154856_5809460fe5ab,/IMU,60.0,65.0,200.0,0.005
gait_20260909_154856_5809460fe5ab,/IMU,65.0,70.0,200.0,0.005
gait_20260909_154856_5809460fe5ab,/IMU,70.0,75.0,200.0,0.005
gait_20260909_154856_5809460fe5ab,/IMU,75.0,80.0,200.0,0.005
gait_20260909_154856_5809460fe5ab,/IMU,80.0,84.15241997300018,200.0,0.005
gait_20260909_154856_5809460fe5ab,/JOINTS_DATA,0.0,5.0,49.99957750357009,0.02001257905
gait_20260909_154856_5809460fe5ab,/JOINTS_DATA,5.0,10.0,49.99884752656451,0.02001542295
gait_20260909_154856_5809460fe5ab,/JOINTS_DATA,10.0,15.0,49.99994375006328,0.020014810299999998
gait_20260909_154856_5809460fe5ab,/JOINTS_DATA,15.0,20.0,50.00140128927113,0.0200145485
gait_20260909_154856_5809460fe5ab,/JOINTS_DATA,20.0,25.0,50.000307501891136,0.0200143286
gait_20260909_154856_5809460fe5ab,/JOINTS_DATA,25.0,30.0,49.99994375006328,0.02001244765
gait_20260909_154856_5809460fe5ab,/JOINTS_DATA,30.0,35.0,49.99994375006328,0.02001345405
gait_20260909_154856_5809460fe5ab,/JOINTS_DATA,35.0,40.0,49.99957750357009,0.02001520415
gait_20260909_154856_5809460fe5ab,/JOINTS_DATA,40.0,45.0,50.00067125901165,0.02001446055
gait_20260909_154856_5809460fe5ab,/JOINTS_DATA,45.0,50.0,50.000307501891136,0.02001669225
gait_20260909_154856_5809460fe5ab,/JOINTS_DATA,50.0,55.0,50.000307501891136,0.0200140376
gait_20260909_154856_5809460fe5ab,/JOINTS_DATA,55.0,60.0,49.999578753549,0.020013877
gait_20260909_154856_5809460fe5ab,/JOINTS_DATA,60.0,65.0,49.99921376236358,0.02001539385
gait_20260909_154856_5809460fe5ab,/JOINTS_DATA,65.0,70.0,49.99812007068534,0.020013586
gait_20260909_154856_5809460fe5ab,/JOINTS_DATA,70.0,75.0,49.99921376236358,0.02001244765
gait_20260909_154856_5809460fe5ab,/JOINTS_DATA,75.0,80.0,50.000672509045245,0.020013293
gait_20260909_154856_5809460fe5ab,/JOINTS_DATA,80.0,84.15241997300018,50.00103752152857,0.0200146644
gait_20260909_154856_5809460fe5ab,/JOINTS_DATA_10HZ,0.0,5.0,9.99998855001311,0.10001360345
gait_20260909_154856_5809460fe5ab,/JOINTS_DATA_10HZ,5.0,10.0,10.000046900219962,0.10002126015
gait_20260909_154856_5809460fe5ab,/JOINTS_DATA_10HZ,10.0,15.0,9.999915650711486,0.1000150328
gait_20260909_154856_5809460fe5ab,/JOINTS_DATA_10HZ,15.0,20.0,9.999930250486502,0.10000946159999999
gait_20260909_154856_5809460fe5ab,/JOINTS_DATA_10HZ,20.0,25.0,10.000046900219962,0.100014843
gait_20260909_154856_5809460fe5ab,/JOINTS_DATA_10HZ,25.0,30.0,9.9999740000676,0.10001166365
gait_20260909_154856_5809460fe5ab,/JOINTS_DATA_10HZ,30.0,35.0,10.000003150000992,0.1000160546
gait_20260909_154856_5809460fe5ab,/JOINTS_DATA_10HZ,35.0,40.0,9.99998855001311,0.1000161998
gait_20260909_154856_5809460fe5ab,/JOINTS_DATA_10HZ,40.0,45.0,10.000061550378843,0.10001328279999999
gait_20260909_154856_5809460fe5ab,/JOINTS_DATA_10HZ,45.0,50.0,9.9999740000676,0.10002220825000001
gait_20260909_154856_5809460fe5ab,/JOINTS_DATA_10HZ,50.0,55.0,10.00003230010433,0.10001455155
gait_20260909_154856_5809460fe5ab,/JOINTS_DATA_10HZ,55.0,60.0,9.999988600012996,0.10001360445
gait_20260909_154856_5809460fe5ab,/JOINTS_DATA_10HZ,60.0,65.0,9.9999740000676,0.10001166465
gait_20260909_154856_5809460fe5ab,/JOINTS_DATA_10HZ,65.0,70.0,10.000061450377613,0.10001458065
gait_20260909_154856_5809460fe5ab,/JOINTS_DATA_10HZ,70.0,75.0,9.99988650128821,0.100013093
gait_20260909_154856_5809460fe5ab,/JOINTS_DATA_10HZ,75.0,80.0,10.000032400104978,0.100009593
gait_20260909_154856_5809460fe5ab,/JOINTS_DATA_10HZ,80.0,84.15241997300018,10.000061500378228,0.10001631595
gait_20260909_154856_5809460fe5ab,/MOTION_INFO,0.0,5.0,20.000064800209955,0.05000893835
gait_20260909_154856_5809460fe5ab,/MOTION_INFO,5.0,10.0,20.00000640000205,0.050007713
gait_20260909_154856_5809460fe5ab,/MOTION_INFO,10.0,15.0,20.00000640000205,0.05000658975
gait_20260909_154856_5809460fe5ab,/MOTION_INFO,15.0,20.0,19.99977300257642,0.050009201149999995
gait_20260909_154856_5809460fe5ab,/MOTION_INFO,20.0,25.0,19.999889600609407,0.05000978415
gait_20260909_154856_5809460fe5ab,/MOTION_INFO,25.0,30.0,20.000356406351163,0.0500190877
gait_20260909_154856_5809460fe5ab,/MOTION_INFO,30.0,35.0,20.000006200001923,0.0500101773
gait_20260909_154856_5809460fe5ab,/MOTION_INFO,35.0,40.0,19.9999480001352,0.050010075200000004
gait_20260909_154856_5809460fe5ab,/MOTION_INFO,40.0,45.0,20.000123000756457,0.05001513625
gait_20260909_154856_5809460fe5ab,/MOTION_INFO,45.0,50.0,19.9998898006072,0.05001805225
gait_20260909_154856_5809460fe5ab,/MOTION_INFO,50.0,55.0,20.00000640000205,0.0500109949
gait_20260909_154856_5809460fe5ab,/MOTION_INFO,55.0,60.0,20.00006460020866,0.05000927405
gait_20260909_154856_5809460fe5ab,/MOTION_INFO,60.0,65.0,19.999714804066894,0.05000743655
gait_20260909_154856_5809460fe5ab,/MOTION_INFO,65.0,70.0,20.00006440020737,0.050016755
gait_20260909_154856_5809460fe5ab,/MOTION_INFO,70.0,75.0,19.99983120142466,0.05000966715
gait_20260909_154856_5809460fe5ab,/MOTION_INFO,75.0,80.0,20.000006200001923,0.050008923749999996
gait_20260909_154856_5809460fe5ab,/MOTION_INFO,80.0,84.15241997300018,20.000006200001923,0.05001456815
gait_20260909_154856_5809460fe5ab,/STEER,15.0,20.0,12264.445984313772,1.00139555695
gait_20260909_154856_5809460fe5ab,/STEER,20.0,25.0,12344.155042587336,1.0000811641999998
gait_20260909_154856_5809460fe5ab,/STEER,25.0,30.0,12319.063751154914,1.0000797565
gait_20260909_154856_5809460fe5ab,/STEER,30.0,35.0,12350.9395977299,1.0000801480000001
gait_20260909_154856_5809460fe5ab,/STEER,35.0,40.0,12380.068090374498,1.0000815884
gait_20260909_154856_5809460fe5ab,/STEER,40.0,45.0,12344.459806438872,1.0000833784999998
gait_20260909_154856_5809460fe5ab,/STEER,45.0,50.0,12347.355813752483,1.000080746
gait_20260909_154856_5809460fe5ab,/STEER,50.0,55.0,12319.974374453303,1.0000817629999998
gait_20260909_154856_5809460fe5ab,/STEER,55.0,60.0,12351.09214532295,1.0000801975
gait_20260909_154856_5809460fe5ab,/STEER,60.0,65.0,12380.681185078802,1.000080234
gait_20260909_154856_5809460fe5ab,/STEER,65.0,70.0,12315.422603726645,1.00008162875
gait_20260909_154856_5809460fe5ab,/STEER,70.0,75.0,12350.024391298173,1.0000804289499998
gait_20260909_154856_5809460fe5ab,/STEER,75.0,80.0,12327.72011144259,1.0000787828000002
gait_20260909_154856_5809460fe5ab,/rslidar_front/points,0.0,5.0,10.000104901100412,0.10010843259999999
gait_20260909_154856_5809460fe5ab,/rslidar_front/points,5.0,10.0,10.000200204008085,0.10010899290000001
gait_20260909_154856_5809460fe5ab,/rslidar_front/points,10.0,15.0,10.000104901100412,0.10010714525
gait_20260909_154856_5809460fe5ab,/rslidar_front/points,15.0,20.0,10.000152552327185,0.10010863565
gait_20260909_154856_5809460fe5ab,/rslidar_front/points,20.0,25.0,10.000259906754977,0.1007773397
gait_20260909_154856_5809460fe5ab,/rslidar_front/points,25.0,30.0,10.001344880846126,0.10028215635
gait_20260909_154856_5809460fe5ab,/rslidar_front/points,30.0,35.0,10.001452210861016,0.10048205825
gait_20260909_154856_5809460fe5ab,/rslidar_front/points,35.0,40.0,10.002799833687448,0.1006733413
gait_20260909_154856_5809460fe5ab,/rslidar_front/points,40.0,45.0,10.001154083175427,0.1004202839
gait_20260909_154856_5809460fe5ab,/rslidar_front/points,45.0,50.0,10.006343571538896,0.10042533925
gait_20260909_154856_5809460fe5ab,/rslidar_front/points,50.0,55.0,9.999997600000576,0.10009751254999999
gait_20260909_154856_5809460fe5ab,/rslidar_front/points,55.0,60.0,10.000557881121399,0.10084756585
gait_20260909_154856_5809460fe5ab,/rslidar_front/points,60.0,65.0,10.012458552238844,0.10065439925
gait_20260909_154856_5809460fe5ab,/rslidar_front/points,65.0,70.0,10.000438719246613,0.1001562713
gait_20260909_154856_5809460fe5ab,/rslidar_front/points,70.0,75.0,10.001201794413625,0.10029329045
gait_20260909_154856_5809460fe5ab,/rslidar_front/points,75.0,80.0,10.002000650180053,0.1003188844
gait_20260909_154856_5809460fe5ab,/rslidar_front/points,80.0,84.15241997300018,10.000104901100412,0.100107909
gait_20260909_154856_5809460fe5ab,/rslidar_rear/points,0.0,5.0,10.000057250327758,0.1000765324
gait_20260909_154856_5809460fe5ab,/rslidar_rear/points,5.0,10.0,10.000009500009025,0.10008128855
gait_20260909_154856_5809460fe5ab,/rslidar_rear/points,10.0,15.0,10.000104901100412,0.10010803935
gait_20260909_154856_5809460fe5ab,/rslidar_rear/points,15.0,20.0,10.000009500009025,0.100108027
gait_20260909_154856_5809460fe5ab,/rslidar_rear/points,20.0,25.0,9.999890301203395,0.1006109238
gait_20260909_154856_5809460fe5ab,/rslidar_rear/points,25.0,30.0,10.001893408431684,0.10055162890000001
gait_20260909_154856_5809460fe5ab,/rslidar_rear/points,30.0,35.0,10.002847460572363,0.1005271076
gait_20260909_154856_5809460fe5ab,/rslidar_rear/points,35.0,40.0,10.001690685793527,0.1003409504
gait_20260909_154856_5809460fe5ab,/rslidar_rear/points,40.0,45.0,10.000367163480409,0.10016037235
gait_20260909_154856_5809460fe5ab,/rslidar_rear/points,45.0,50.0,10.006212256817522,0.1007672429
gait_20260909_154856_5809460fe5ab,/rslidar_rear/points,50.0,55.0,10.000081000656104,0.10007507825
gait_20260909_154856_5809460fe5ab,/rslidar_rear/points,55.0,60.0,10.004147869769024,0.1007915138
gait_20260909_154856_5809460fe5ab,/rslidar_rear/points,60.0,65.0,10.010355712985083,0.10114611395
gait_20260909_154856_5809460fe5ab,/rslidar_rear/points,65.0,70.0,10.000248006150551,0.1002423401
gait_20260909_154856_5809460fe5ab,/rslidar_rear/points,70.0,75.0,10.000856023271313,0.10039866
gait_20260909_154856_5809460fe5ab,/rslidar_rear/points,75.0,80.0,10.003145739256352,0.10040161585
gait_20260909_154856_5809460fe5ab,/rslidar_rear/points,80.0,84.15241997300018,9.999914200736157,0.100033998
