frame,timestamp,x,y,z,qx,qy,qz,qw
1.270000000000000000e+02,1.789366994150027990e+09,6.438531833999999954e+00,2.381316530999999959e+00,1.009477619999999964e-01,1.635513900000000118e-02,1.415789400000000073e-02,2.897141810000000151e-01,9.568687249999999755e-01
1.280000000000000000e+02,1.789366994850013256e+09,7.189669632000000199e+00,2.633872611999999780e+00,1.017923079999999980e-01,3.291362800000000033e-02,9.902358999999999467e-03,6.413949800000000312e-02,9.973488659999999451e-01
1.290000000000000000e+02,1.789366995650026083e+09,8.061241917000000257e+00,2.627046771999999919e+00,8.283342300000000324e-02,2.594422999999999868e-02,1.694867900000000122e-02,-4.974526600000000326e-02,9.982810460000000052e-01
1.300000000000000000e+02,1.789366996350032806e+09,8.844279589999999303e+00,2.423500334999999950e+00,6.320604300000000342e-02,1.259192400000000087e-02,1.768998999999999919e-02,-1.640175449999999868e-01,9.862184099999999898e-01
1.310000000000000000e+02,1.789366997149999857e+09,9.688207655999999446e+00,2.134713044000000171e+00,5.647595799999999971e-02,8.507117999999999278e-03,1.599587099999999831e-02,-1.591276950000000134e-01,9.870917569999999586e-01
1.320000000000000000e+02,1.789366997950090170e+09,1.049282773700000071e+01,1.936328649000000013e+00,5.703785000000000105e-02,-5.969175000000000175e-03,1.312376500000000078e-02,-1.146162609999999971e-01,9.933052140000000474e-01
1.330000000000000000e+02,1.789366998750050068e+09,1.126735107500000055e+01,1.720342709999999942e+00,5.997784800000000027e-02,-9.426334999999999228e-03,6.044670999999999725e-03,-6.554113599999999984e-02,9.977870340000000171e-01
1.340000000000000000e+02,1.789366999650023937e+09,1.207083847600000048e+01,1.789831036000000042e+00,8.639549900000000060e-02,-1.534455799999999946e-02,5.263712999999999725e-03,1.187182769999999971e-01,9.927954509999999955e-01
1.350000000000000000e+02,1.789367000449988842e+09,1.284572368299999923e+01,1.988280983999999973e+00,8.654589799999999611e-02,-1.646478000000000047e-03,1.695409599999999836e-02,1.050464160000000036e-01,9.943214259999999527e-01
1.360000000000000000e+02,1.789367001650889874e+09,1.367810876299999912e+01,2.175512749000000134e+00,1.310595800000000088e-01,-1.837913700000000025e-02,-8.131642099999999984e-02,1.005032329999999974e-01,9.914378179999999707e-01
1.370000000000000000e+02,1.789367003551514149e+09,1.444435216199999950e+01,2.354941633999999784e+00,3.942714130000000150e-01,-2.450011100000000150e-02,-1.410548329999999906e-01,1.944392379999999865e-01,9.704105629999999483e-01
1.380000000000000000e+02,1.789367004751123905e+09,1.518886432200000058e+01,2.686844558999999855e+00,5.940075270000000351e-01,5.493217499999999975e-02,-1.284072370000000074e-01,1.186741969999999952e-01,9.830617849999999658e-01
1.390000000000000000e+02,1.789367006051063061e+09,1.597847704700000016e+01,3.116719294999999779e+00,7.834986910000000249e-01,1.406974599999999929e-02,-8.444344500000000586e-02,2.234014320000000109e-01,9.709599100000000371e-01
1.400000000000000000e+02,1.789367006951748133e+09,1.673792374399999972e+01,3.452714854999999972e+00,9.671273089999999906e-01,6.316923100000000624e-02,-1.112616379999999960e-01,1.242113819999999952e-01,9.839725750000000160e-01
1.410000000000000000e+02,1.789367007950783253e+09,1.755218694799999923e+01,3.678419797000000102e+00,1.242242818000000026e+00,2.185816800000000074e-02,-1.203353010000000056e-01,5.850995199999999702e-02,9.907664819999999484e-01
1.420000000000000000e+02,1.789367008851222754e+09,1.837450465599999916e+01,3.851279399000000048e+00,1.412292958999999959e+00,7.812821699999999980e-02,-1.096821510000000055e-01,2.523933780000000016e-01,9.582084269999999737e-01
1.430000000000000000e+02,1.789367009852340221e+09,1.896866579299999955e+01,4.366739305000000293e+00,1.567480771000000050e+00,-1.006785540000000034e-01,-4.746379199999999771e-02,2.052073650000000027e-01,9.723687340000000123e-01
1.440000000000000000e+02,1.789367010252133131e+09,1.909421456800000172e+01,4.616511401000000347e+00,1.548823161000000059e+00,-2.347985240000000084e-01,1.315843260000000015e-01,2.547629410000000205e-01,9.287901069999999759e-01
1.450000000000000000e+02,1.789367010652168989e+09,1.915756290599999900e+01,4.622422259999999561e+00,1.626702985999999962e+00,-1.504600620000000055e-01,-2.179390499999999883e-02,4.044498120000000196e-01,9.018354309999999652e-01
1.460000000000000000e+02,1.789367011450561047e+09,1.934557982700000167e+01,5.140278716000000081e+00,1.672372208000000082e+00,-6.021253599999999706e-02,-1.693800800000000092e-02,5.718375580000000236e-01,8.179788270000000194e-01
1.470000000000000000e+02,1.789367014950870991e+09,1.919387753499999860e+01,4.928475317000000189e+00,1.659931287000000033e+00,1.567255000000000037e-03,-6.784270000000000231e-03,3.954848449999999738e-01,9.184461090000000105e-01
1.480000000000000000e+02,1.789367016550733805e+09,1.979184113399999845e+01,5.473792882999999776e+00,1.843883796999999936e+00,1.892745200000000086e-02,4.998599999999999745e-04,3.059462749999999898e-01,9.518604830000000350e-01
1.490000000000000000e+02,1.789367017250447035e+09,2.044458095299999911e+01,5.955058069999999759e+00,1.849357326000000024e+00,7.334020000000000122e-03,1.149241900000000025e-02,2.449240890000000115e-01,9.694464019999999849e-01
1.500000000000000000e+02,1.789367020250011206e+09,2.125223974900000101e+01,6.249529115999999718e+00,1.858708106999999998e+00,-9.304991000000000304e-03,-1.752509999999999929e-04,2.177664840000000102e-01,9.759565279999999898e-01
1.510000000000000000e+02,1.789367021850588083e+09,2.199221871099999959e+01,6.600704505999999583e+00,1.900328650000000064e+00,3.812253799999999748e-02,-6.972238599999999731e-02,2.551541449999999989e-01,9.636295049999999973e-01
1.520000000000000000e+02,1.789367023151048899e+09,2.252138515500000082e+01,7.108776955999999814e+00,2.164889254999999846e+00,5.342346500000000331e-02,-1.878372570000000075e-01,4.402218339999999785e-01,8.763947939999999770e-01
1.530000000000000000e+02,1.789367024351206779e+09,2.280909345899999963e+01,7.837405726000000072e+00,2.357749608000000219e+00,7.642886000000000124e-02,-1.391494339999999885e-01,4.332794839999999925e-01,8.871668129999999985e-01
1.540000000000000000e+02,1.789367025551212072e+09,2.331798271599999950e+01,8.556228743000000136e+00,2.546278635000000179e+00,9.789580700000000135e-02,-5.839412599999999759e-02,4.349912899999999749e-01,8.931904139999999881e-01
1.550000000000000000e+02,1.789367026251185894e+09,2.354676353300000002e+01,9.089094297999999128e+00,2.717357613999999977e+00,9.498706399999999606e-02,-1.124628180000000061e-01,6.212476959999999604e-01,7.696628300000000200e-01
1.560000000000000000e+02,1.789367027450845003e+09,2.334811216399999978e+01,9.860321475999999308e+00,2.895850149000000151e+00,6.659018699999999513e-02,-5.705593700000000101e-02,6.661525329999999911e-01,7.406424029999999492e-01
1.570000000000000000e+02,1.789367027751807928e+09,2.334649292699999990e+01,1.008203642800000033e+01,2.890931144000000064e+00,6.323556199999999516e-02,-3.048586000000000004e-02,4.974318269999999931e-01,8.646579979999999832e-01
1.580000000000000000e+02,1.789367029150063753e+09,2.378101381300000128e+01,1.080978428200000074e+01,2.967425614999999794e+00,-9.998583000000000123e-03,-3.567859999999999955e-03,4.968119819999999853e-01,8.677932659999999521e-01
1.590000000000000000e+02,1.789367030350033760e+09,2.392617843500000063e+01,1.113080839300000058e+01,2.992431073000000108e+00,-1.001648100000000069e-02,1.123740000000000052e-04,6.597023419999999971e-01,7.514602299999999513e-01
1.600000000000000000e+02,1.789367031951117039e+09,2.393675993100000099e+01,1.196874973699999956e+01,3.098983152999999824e+00,9.447095000000000839e-03,-2.969096900000000108e-02,6.758638470000000176e-01,7.363676120000000047e-01
1.610000000000000000e+02,1.789367033051694155e+09,2.388041797600000038e+01,1.279345710499999988e+01,3.245425754000000218e+00,-2.727063999999999964e-03,-5.339750800000000325e-02,6.203832040000000214e-01,7.824742479999999833e-01
1.620000000000000000e+02,1.789367034150927067e+09,2.406480710599999995e+01,1.361142418400000054e+01,3.474776426000000029e+00,5.473298499999999789e-02,-9.966966900000000240e-02,5.380690310000000309e-01,8.351957709999999757e-01
1.630000000000000000e+02,1.789367035252285957e+09,2.454122381999999902e+01,1.427120477100000073e+01,3.611961212000000199e+00,1.087017099999999931e-01,-6.018026800000000204e-02,5.058517080000000110e-01,8.536253999999999786e-01
1.640000000000000000e+02,1.789367036350913048e+09,2.488741818600000144e+01,1.498548174099999919e+01,3.906034383999999804e+00,5.526628499999999833e-02,-1.058489860000000060e-01,5.555147019999999713e-01,8.228882339999999962e-01
1.650000000000000000e+02,1.789367037450782776e+09,2.516643903299999963e+01,1.577616954700000029e+01,4.123045851999999734e+00,1.084340990000000060e-01,-1.293179040000000113e-01,5.571789120000000262e-01,8.130624730000000078e-01
1.660000000000000000e+02,1.789367038951127768e+09,2.514742032999999921e+01,1.656317618699999983e+01,4.338142611000000315e+00,8.360177400000000369e-02,-9.744092999999999505e-02,6.288639080000000270e-01,7.668416999999999595e-01
1.670000000000000000e+02,1.789367040251101255e+09,2.499289802399999871e+01,1.737244210700000124e+01,4.467120129999999634e+00,5.637664399999999659e-02,-1.572052859999999996e-01,5.725638069999999802e-01,8.026698319999999720e-01
1.680000000000000000e+02,1.789367042450919151e+09,2.513712117900000109e+01,1.797990114499999947e+01,4.681596231000000330e+00,8.278743099999999466e-02,-1.224217269999999941e-01,3.940620000000000234e-01,9.071241939999999948e-01
1.690000000000000000e+02,1.789367043851047039e+09,2.570013821499999906e+01,1.858179619799999926e+01,4.886805725000000322e+00,4.622422500000000073e-02,-9.892992000000000452e-02,4.371574790000000155e-01,8.927315000000000111e-01
1.700000000000000000e+02,1.789367044813681126e+09,2.600957836699999959e+01,1.933068281999999982e+01,5.143577331999999558e+00,-6.563115999999999915e-03,8.673155999999999574e-03,5.359867390000000453e-01,8.441563340000000082e-01
1.710000000000000000e+02,1.789367045419610977e+09,2.656842648699999998e+01,1.990328596999999888e+01,5.062482214000000091e+00,-6.932360999999999732e-03,8.856940000000000646e-03,5.236583599999999894e-01,8.518541059999999998e-01
1.720000000000000000e+02,1.789367048295200109e+09,2.689796815400000085e+01,2.093388073999999932e+01,5.038227034000000160e+00,-2.594311000000000186e-03,1.159180200000000001e-02,5.129702130000000082e-01,8.583242159999999732e-01
1.730000000000000000e+02,1.789367050267035246e+09,2.725089405700000000e+01,2.172072028799999899e+01,5.059771862999999925e+00,-1.037320700000000061e-02,1.667140500000000025e-02,5.206060930000000475e-01,8.535711780000000415e-01
1.740000000000000000e+02,1.789367050953608990e+09,2.770392324999999900e+01,2.252028521900000158e+01,5.053952769000000345e+00,-9.891578999999999303e-03,1.150481700000000052e-02,5.215526489999999793e-01,8.530841869999999938e-01
1.750000000000000000e+02,1.789367056249993086e+09,2.808011202000000139e+01,2.329112324900000175e+01,5.062420158000000114e+00,-1.023657400000000002e-02,2.009283699999999881e-02,5.132567869999999921e-01,8.579387870000000360e-01
1.760000000000000000e+02,1.789367057149989128e+09,2.844419397100000069e+01,2.402635132200000001e+01,5.064182384000000425e+00,-1.310600900000000006e-02,8.599195000000000449e-03,5.180164149999999523e-01,8.552270339999999971e-01
1.770000000000000000e+02,1.789367057749995947e+09,2.883449957099999850e+01,2.475575541699999960e+01,5.072055020999999719e+00,-1.049172299999999967e-02,1.004663000000000040e-03,5.072671500000000000e-01,8.617244069999999700e-01
1.780000000000000000e+02,1.789367058450022936e+09,2.926462237699999847e+01,2.557443337200000144e+01,5.078820148000000145e+00,-1.479777500000000086e-02,1.714313000000000078e-03,5.083757009999999577e-01,8.610065239999999953e-01
1.790000000000000000e+02,1.789367059050087929e+09,2.977261878499999881e+01,2.619515156199999950e+01,5.080178493000000017e+00,2.581318999999999888e-03,1.341753799999999969e-02,4.015860119999999922e-01,9.157193790000000000e-01
1.800000000000000000e+02,1.789367059750049829e+09,3.032581662500000164e+01,2.692001894299999876e+01,5.104750767999999717e+00,1.427831999999999973e-03,8.325568999999999678e-03,4.185724450000000152e-01,9.081441270000000232e-01
1.810000000000000000e+02,1.789367060450008154e+09,3.097460923299999891e+01,2.754210838799999905e+01,5.112398817999999956e+00,-3.119381999999999971e-03,7.606319999999999748e-03,3.889766720000000233e-01,9.212109210000000159e-01
1.820000000000000000e+02,1.789367061150563240e+09,3.159871752100000108e+01,2.815936223299999952e+01,5.139895045000000273e+00,2.446752999999999862e-03,-2.277538999999999866e-03,3.847462249999999973e-01,9.230163430000000169e-01
1.830000000000000000e+02,1.789367062750331879e+09,3.221547369700000019e+01,2.870655354200000176e+01,5.307542882999999989e+00,4.632660000000000250e-02,-1.400805210000000134e-01,3.586246450000000197e-01,9.217481530000000145e-01
1.840000000000000000e+02,1.789367063651399851e+09,3.277540102900000107e+01,2.937277293000000000e+01,5.432440718999999696e+00,-9.868282000000000789e-03,6.619372000000000103e-03,3.882516149999999944e-01,9.214767959999999869e-01
1.850000000000000000e+02,1.789367064350254774e+09,3.340120412699999974e+01,2.995605920699999913e+01,5.446650938000000330e+00,-4.631136000000000107e-03,1.347816999999999939e-02,3.630903249999999916e-01,9.316449470000000010e-01
1.860000000000000000e+02,1.789367065050045013e+09,3.397087003099999691e+01,3.067715630600000054e+01,5.471689951000000107e+00,-7.134554999999999890e-03,1.096863699999999983e-02,4.465859059999999769e-01,8.946450780000000380e-01
1.870000000000000000e+02,1.789367065750054836e+09,3.446319276700000245e+01,3.141717224499999972e+01,5.472416407999999954e+00,-1.089185200000000048e-02,8.596727999999999661e-03,4.606594860000000069e-01,8.874684790000000323e-01
1.880000000000000000e+02,1.789367066450067043e+09,3.494648515800000155e+01,3.216375746800000002e+01,5.482628710000000183e+00,-1.882401300000000055e-02,2.792030000000000033e-04,5.112017920000000437e-01,8.592545059999999735e-01
1.890000000000000000e+02,1.789367067150048971e+09,3.535328785099999749e+01,3.296811791100000022e+01,5.517092940000000389e+00,-2.131532699999999850e-02,-1.041904999999999915e-02,5.950673800000000346e-01,8.033255339999999523e-01
1.900000000000000000e+02,1.789367067849995136e+09,3.572922891700000037e+01,3.380304409600000071e+01,5.521716778000000048e+00,-4.574642000000000291e-03,1.526393600000000052e-02,5.352615379999999812e-01,8.445360680000000286e-01
1.910000000000000000e+02,1.789367068550013065e+09,3.607549379299999970e+01,3.464013021000000236e+01,5.537268955000000048e+00,-9.944361999999999993e-03,8.905936999999999187e-03,5.529076539999999707e-01,8.331355950000000066e-01
1.920000000000000000e+02,1.789367069149994373e+09,3.644382467599999842e+01,3.535948933800000304e+01,5.543895646000000177e+00,-1.246944000000000047e-03,1.527192900000000006e-02,5.337778730000000138e-01,8.454858929999999884e-01
1.930000000000000000e+02,1.789367070151002884e+09,3.677261625599999917e+01,3.612348386200000050e+01,5.581846732999999894e+00,2.785547099999999970e-02,-6.371035199999999787e-02,5.241070450000000491e-01,8.488090889999999611e-01
1.940000000000000000e+02,1.789367071250861406e+09,3.719724922799999689e+01,3.684272141900000008e+01,5.727035304000000160e+00,3.560915800000000186e-02,-1.067197349999999961e-01,4.708753820000000090e-01,8.749967199999999501e-01
1.950000000000000000e+02,1.789367072150550127e+09,3.759413088600000208e+01,3.758710088000000127e+01,5.812324797999999682e+00,-1.729479999999999906e-02,2.524353600000000045e-02,4.905381200000000219e-01,8.708823150000000179e-01
1.960000000000000000e+02,1.789367072950036764e+09,3.802295706099999961e+01,3.827801556200000022e+01,5.809563486000000054e+00,-1.488169500000000034e-02,1.856321799999999939e-02,4.837259620000000093e-01,8.748960709999999974e-01
1.970000000000000000e+02,1.789367073849999905e+09,3.847238146899999833e+01,3.896702524799999878e+01,5.785064477999999788e+00,-1.434682399999999934e-02,2.297315200000000016e-02,4.754816479999999790e-01,8.793085950000000262e-01
1.980000000000000000e+02,1.789367075350006104e+09,3.899810246100000199e+01,3.964212448300000347e+01,5.759265090000000420e+00,-4.511084999999999748e-03,2.448167399999999841e-02,3.658346869999999917e-01,9.303468599999999977e-01
